Id,Lot Area,Neighborhood,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Foundation,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Bsmt Full Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Garage Type,Garage Yr Blt,Garage Cars,Garage Area,Paved Drive,Wood Deck SF,Open Porch SF,Mo Sold,Yr Sold,SalePrice
497,12720,NoRidge,1Fam,2Story,8,5,2000,2000,VinylSd,VinylSd,BrkFace,150.0,Gd,PConc,282.0,1455.0,1466,1221,1.0,2,1,4,Gd,10,Typ,2,BuiltIn,2000.0,3.0,810.0,Y,252,30,9,2009,327000
514,11128,Somerst,1Fam,1Story,9,5,2005,2006,VinylSd,VinylSd,Stone,198.0,Ex,PConc,300.0,2458.0,2490,0,1.0,2,0,2,Ex,9,Typ,2,Attchd,2005.0,3.0,795.0,Y,70,226,10,2009,468000
759,5160,IDOTRR,1Fam,1.5Fin,6,6,1927,1950,MetalSd,MetalSd,None,0.0,TA,BrkTil,1204.0,1204.0,1204,462,0.0,1,0,3,TA,4,Typ,0,Detchd,1927.0,1.0,384.0,Y,0,0,8,2009,135000
2474,13072,SawyerW,1Fam,1Story,6,5,2005,2005,VinylSd,VinylSd,None,0.0,Gd,PConc,1141.0,1141.0,1141,0,0.0,1,1,3,TA,6,Typ,0,Detchd,2005.0,2.0,484.0,Y,0,0,3,2006,142500
1193,8814,NAmes,1Fam,2Story,5,6,1968,1968,MetalSd,MetalSd,None,0.0,TA,CBlock,0.0,732.0,732,732,0.0,1,1,4,TA,7,Typ,0,Attchd,1968.0,2.0,470.0,Y,0,40,6,2008,141000
1415,7000,Edwards,2fmCon,2Story,5,7,1910,1991,MetalSd,MetalSd,None,0.0,TA,CBlock,148.0,1117.0,820,527,1.0,1,0,3,TA,5,Typ,0,,,0.0,0.0,N,85,0,1,2008,107500
2048,4484,SWISU,2fmCon,1.5Fin,5,6,1942,1979,Plywood,Plywood,None,0.0,TA,CBlock,187.0,672.0,778,504,1.0,1,0,2,TA,4,Typ,0,Detchd,1942.0,1.0,240.0,Y,0,88,7,2007,108500
2483,9019,SawyerW,1Fam,2Story,6,5,1994,1994,VinylSd,VinylSd,None,0.0,TA,PConc,362.0,636.0,636,684,0.0,2,1,3,Gd,6,Typ,0,Attchd,1994.0,2.0,472.0,Y,0,40,7,2006,150000
2883,8520,IDOTRR,1Fam,1.5Fin,3,5,1916,1950,MetalSd,MetalSd,None,0.0,TA,PConc,216.0,216.0,576,360,0.0,1,0,2,TA,6,Typ,0,,,0.0,0.0,N,0,0,4,2006,78000
1111,11932,Somerst,1Fam,1Story,8,5,2007,2008,VinylSd,VinylSd,Stone,186.0,Gd,PConc,1580.0,1580.0,1580,0,0.0,2,0,3,Gd,7,Typ,0,Attchd,2008.0,3.0,830.0,Y,0,24,6,2008,235128
2072,115149,ClearCr,1Fam,1Story,7,5,1971,2002,Plywood,Plywood,Stone,351.0,TA,CBlock,424.0,1643.0,1824,0,1.0,2,0,2,Gd,5,Typ,2,Attchd,1971.0,2.0,739.0,Y,380,48,6,2007,302000
1450,14330,CollgCr,1Fam,1Story,5,6,1975,2001,Plywood,Wd Sdng,None,0.0,TA,CBlock,180.0,864.0,1558,0,1.0,2,0,2,TA,5,Min2,0,Attchd,1975.0,2.0,440.0,Y,140,0,8,2008,163000
274,8777,Edwards,1Fam,1Story,3,6,1945,2007,VinylSd,VinylSd,None,0.0,TA,CBlock,0.0,0.0,640,0,0.0,1,0,2,TA,5,Min1,0,Detchd,1945.0,1.0,240.0,N,0,0,4,2010,84900
413,2308,NPkVill,TwnhsE,2Story,6,5,1974,1974,Plywood,Brk Cmn,None,0.0,TA,CBlock,103.0,855.0,855,467,0.0,2,1,3,TA,6,Typ,1,Attchd,1974.0,2.0,440.0,Y,260,0,6,2009,147000
751,2500,OldTown,1Fam,2Story,7,8,1915,2005,Stucco,Stucco,None,0.0,Gd,PConc,611.0,910.0,916,910,1.0,1,1,4,Ex,7,Min2,1,Attchd,1915.0,1.0,164.0,Y,0,0,6,2009,155000
2897,8049,Timber,1Fam,1Story,7,5,1990,1990,HdBoard,HdBoard,BrkFace,54.0,TA,CBlock,256.0,1309.0,1339,0,1.0,2,0,2,TA,6,Typ,1,Attchd,1990.0,2.0,484.0,Y,0,58,7,2006,180000
207,5600,IDOTRR,2fmCon,2Story,4,5,1930,1950,VinylSd,Wd Shng,None,0.0,Fa,Slab,0.0,0.0,372,720,0.0,2,0,3,Fa,7,Mod,0,,,0.0,0.0,N,0,0,7,2010,55000
2269,9590,Timber,1Fam,SLvl,7,5,2003,2003,VinylSd,VinylSd,BrkFace,442.0,Gd,PConc,82.0,868.0,1146,0,1.0,2,0,3,Gd,6,Typ,1,Attchd,2003.0,2.0,438.0,Y,160,22,5,2007,187500
891,7200,Edwards,1Fam,SLvl,6,6,1976,1976,MetalSd,MetalSd,BrkFace,255.0,TA,CBlock,410.0,1041.0,1125,0,1.0,1,0,3,TA,6,Typ,1,Detchd,1977.0,1.0,352.0,Y,296,0,10,2009,125000
2863,11500,Crawfor,1Fam,1.5Fin,7,7,1936,1987,BrkFace,BrkFace,None,0.0,Gd,CBlock,794.0,1017.0,1020,1037,0.0,1,1,3,Gd,6,Typ,1,Attchd,1936.0,1.0,180.0,Y,0,0,6,2006,250000
1298,6756,OldTown,1Fam,1Story,5,6,1910,1950,MetalSd,MetalSd,None,0.0,TA,BrkTil,481.0,481.0,899,0,0.0,1,0,2,TA,5,Typ,0,Detchd,1930.0,1.0,200.0,P,0,0,9,2008,78000
1292,11426,OldTown,2fmCon,1.5Fin,4,6,1910,1996,Wd Sdng,Wd Sdng,None,0.0,TA,Stone,828.0,828.0,828,658,0.0,2,0,3,TA,9,Typ,0,,,0.0,0.0,N,0,172,6,2008,118000
1687,12030,NridgHt,1Fam,1Story,8,5,2007,2007,VinylSd,VinylSd,BrkFace,254.0,Ex,PConc,1694.0,1694.0,1694,0,0.0,2,0,3,Gd,7,Typ,0,Attchd,2007.0,3.0,818.0,Y,168,228,12,2007,318000
2749,9554,SawyerW,1Fam,2Story,8,5,1993,1994,VinylSd,VinylSd,BrkFace,125.0,Gd,PConc,397.0,777.0,1065,846,0.0,2,1,3,Gd,8,Typ,1,Attchd,1993.0,2.0,471.0,Y,182,81,9,2006,215000
2875,8534,IDOTRR,1Fam,1Story,4,4,1925,1950,Wd Sdng,Wd Sdng,None,0.0,TA,BrkTil,432.0,432.0,672,0,0.0,1,0,2,TA,4,Min1,0,,,0.0,0.0,N,0,0,6,2006,72000
1029,11361,NWAmes,1Fam,1Story,6,5,1976,1976,Plywood,Plywood,BrkFace,160.0,TA,CBlock,549.0,1193.0,1523,0,0.0,2,0,3,TA,7,Typ,1,Attchd,1976.0,2.0,478.0,Y,0,0,5,2008,180000
1581,12416,Timber,1Fam,1Story,6,5,1986,1986,VinylSd,Plywood,Stone,132.0,TA,CBlock,0.0,1606.0,1651,0,1.0,2,0,3,TA,7,Min2,1,Attchd,1986.0,2.0,616.0,Y,192,0,11,2008,184000
612,9600,NAmes,1Fam,1Story,5,6,1959,1959,MetalSd,MetalSd,BrkFace,132.0,TA,CBlock,50.0,1041.0,1041,0,1.0,1,0,3,TA,6,Typ,0,Attchd,1959.0,1.0,270.0,Y,224,88,7,2009,124500
139,8267,NAmes,Duplex,1Story,5,5,1958,1958,HdBoard,HdBoard,None,0.0,TA,CBlock,1604.0,1604.0,1604,0,0.0,2,0,4,TA,8,Typ,0,Attchd,1958.0,2.0,576.0,Y,42,0,3,2010,135000
1335,6000,BrkSide,1Fam,1.5Fin,6,7,1940,1989,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,460.0,981.0,1014,658,0.0,1,1,3,Gd,6,Typ,1,Detchd,1940.0,1.0,240.0,Y,0,11,7,2008,164900
2531,9600,NWAmes,1Fam,1Story,7,5,1969,1969,HdBoard,HdBoard,BrkFace,168.0,TA,CBlock,1164.0,1164.0,1164,0,0.0,1,1,3,TA,6,Typ,0,Attchd,1969.0,2.0,528.0,Y,0,0,7,2006,140000
681,7350,NAmes,1Fam,1Story,5,6,1958,1958,BrkFace,BrkFace,None,0.0,TA,CBlock,1041.0,1041.0,1041,0,0.0,1,0,3,TA,6,Typ,0,Attchd,1958.0,1.0,294.0,Y,0,0,3,2009,128000
1383,7703,Sawyer,1Fam,SFoyer,6,8,1978,1978,HdBoard,HdBoard,BrkCmn,40.0,TA,CBlock,0.0,450.0,1034,0,0.0,1,0,3,TA,6,Typ,1,Basment,1978.0,2.0,504.0,Y,311,0,5,2008,153000
1359,4347,OldTown,1Fam,1.5Fin,6,8,1910,1950,MetalSd,MetalSd,None,0.0,Gd,BrkTil,796.0,796.0,825,784,0.0,1,0,3,TA,7,Typ,0,Detchd,1910.0,1.0,228.0,N,0,182,6,2008,127500
1226,9600,NAmes,1Fam,1Story,5,8,1950,2006,HdBoard,HdBoard,None,0.0,TA,CBlock,232.0,572.0,1337,0,1.0,1,0,3,Gd,7,Typ,1,Attchd,1950.0,1.0,264.0,Y,0,192,9,2008,141500
63,12256,NoRidge,1Fam,2Story,8,5,1994,1995,HdBoard,HdBoard,BrkFace,362.0,Gd,PConc,431.0,1463.0,1500,1122,1.0,2,1,3,Gd,9,Typ,2,Attchd,1994.0,2.0,712.0,Y,186,32,4,2010,325000
1869,9547,NWAmes,1Fam,1Story,7,6,1993,1993,VinylSd,VinylSd,BrkFace,112.0,TA,PConc,1594.0,1594.0,1594,0,0.0,2,0,2,Gd,6,Typ,1,Attchd,1993.0,2.0,472.0,Y,190,80,7,2007,188500
2468,7200,Somerst,1Fam,1Story,6,5,2006,2006,VinylSd,VinylSd,Stone,68.0,Gd,PConc,357.0,1262.0,1262,0,0.0,2,0,2,Gd,5,Typ,0,Attchd,2006.0,2.0,572.0,Y,0,120,5,2006,185000
1135,13072,SawyerW,1Fam,1Story,6,5,2005,2006,VinylSd,VinylSd,BrkFace,126.0,TA,PConc,1095.0,1175.0,1175,0,1.0,1,0,3,Gd,6,Typ,0,,,0.0,0.0,Y,0,90,6,2008,146000
719,3600,OldTown,1Fam,2Story,6,7,1917,2007,Stucco,Stucco,None,0.0,TA,BrkTil,624.0,624.0,664,624,1.0,1,0,3,Ex,5,Typ,1,Attchd,1917.0,1.0,280.0,N,0,103,5,2009,119000
405,1680,BrDale,Twnhs,2Story,5,5,1971,1971,HdBoard,HdBoard,BrkFace,142.0,TA,CBlock,630.0,630.0,630,672,0.0,2,1,3,TA,6,Typ,0,Detchd,1991.0,1.0,280.0,Y,0,0,5,2009,112000
2506,3316,Somerst,TwnhsE,1Story,8,5,2005,2005,MetalSd,MetalSd,None,0.0,Gd,PConc,208.0,1247.0,1247,0,1.0,1,1,1,Gd,4,Typ,1,Attchd,2005.0,2.0,550.0,Y,0,84,4,2006,197000
2380,16387,NridgHt,1Fam,2Story,9,5,2006,2006,VinylSd,VinylSd,Stone,215.0,Gd,PConc,369.0,1738.0,1738,851,1.0,2,1,4,Ex,11,Typ,1,Attchd,2006.0,3.0,831.0,Y,0,0,8,2006,412083
1565,13265,Mitchel,1Fam,1Story,8,5,2002,2002,CemntBd,CmentBd,BrkFace,148.0,Gd,PConc,350.0,1568.0,1689,0,1.0,2,0,3,Gd,7,Typ,2,Attchd,2002.0,3.0,857.0,Y,150,59,7,2008,271000
1727,3242,NridgHt,TwnhsE,1Story,7,5,2003,2003,VinylSd,Wd Shng,Stone,235.0,Gd,PConc,405.0,1405.0,1405,0,1.0,2,0,2,Gd,6,Typ,1,Attchd,2003.0,2.0,478.0,Y,136,36,3,2007,200000
1661,8991,NWAmes,1Fam,SLvl,7,6,1976,1976,Plywood,Plywood,Stone,130.0,TA,CBlock,0.0,1228.0,1324,0,0.0,2,0,3,Gd,5,Typ,1,Attchd,1976.0,2.0,585.0,Y,407,36,2,2007,174000
1967,8000,NAmes,1Fam,1Story,5,5,1960,1960,BrkFace,BrkFace,None,0.0,TA,CBlock,125.0,1377.0,1377,0,1.0,1,0,3,TA,6,Typ,2,Attchd,1965.0,1.0,351.0,Y,0,0,11,2007,156500
2267,9303,Timber,1Fam,2Story,6,5,1996,1997,VinylSd,VinylSd,BrkFace,42.0,Gd,PConc,130.0,872.0,888,868,1.0,2,1,3,TA,7,Typ,0,Attchd,1996.0,2.0,422.0,Y,144,122,7,2007,204000
1389,8544,Sawyer,1Fam,1Story,5,6,1966,2006,HdBoard,HdBoard,None,0.0,TA,CBlock,1228.0,1228.0,1228,0,0.0,1,1,3,Gd,6,Typ,0,Attchd,1966.0,1.0,271.0,Y,0,65,6,2008,149350
2553,11425,NAmes,1Fam,1Story,5,6,1954,1954,BrkFace,BrkFace,None,0.0,TA,CBlock,522.0,1008.0,1008,0,0.0,1,0,2,TA,4,Typ,1,Attchd,1954.0,1.0,275.0,Y,0,0,7,2006,137000
1459,11404,CollgCr,1Fam,2Story,7,5,1998,1999,VinylSd,VinylSd,BrkFace,202.0,Gd,PConc,901.0,1153.0,1153,878,0.0,2,1,3,Gd,8,Typ,1,Attchd,1998.0,2.0,541.0,Y,192,84,7,2008,222500
1739,8229,Gilbert,1Fam,2Story,6,5,2007,2007,VinylSd,VinylSd,Stone,22.0,Gd,PConc,752.0,752.0,752,752,0.0,2,1,3,Gd,6,Typ,0,Attchd,2007.0,2.0,440.0,Y,100,32,12,2007,166000
172,4485,OldTown,1Fam,1Story,5,7,1920,1950,Wd Sdng,Wd Sdng,None,0.0,TA,PConc,357.0,936.0,936,0,1.0,1,0,2,TA,5,Typ,1,,,0.0,0.0,P,51,0,5,2010,109500
788,15635,Edwards,1Fam,1Story,4,5,1954,1954,VinylSd,VinylSd,None,0.0,TA,CBlock,0.0,0.0,1383,0,0.0,1,0,2,TA,6,Mod,0,Attchd,1980.0,2.0,498.0,Y,0,0,10,2009,122000
1979,3153,OldTown,1Fam,1Story,5,6,1920,1990,MetalSd,MetalSd,None,0.0,TA,BrkTil,967.0,967.0,967,0,0.0,1,0,2,TA,5,Typ,1,Detchd,1920.0,1.0,180.0,N,0,0,7,2007,99900
1801,11096,Somerst,1Fam,1Story,8,5,2006,2006,VinylSd,VinylSd,None,0.0,Gd,PConc,1632.0,1656.0,1656,0,0.0,2,0,3,Gd,7,Typ,0,Attchd,2006.0,3.0,826.0,Y,0,146,7,2007,249700
931,14000,Crawfor,1Fam,1Story,6,8,1950,2004,HdBoard,HdBoard,None,0.0,TA,CBlock,1092.0,1092.0,1152,0,0.0,1,0,3,Gd,6,Typ,1,Attchd,1950.0,1.0,300.0,Y,0,36,8,2009,158500
2471,7733,SawyerW,1Fam,1Story,6,5,2005,2005,VinylSd,VinylSd,None,0.0,TA,PConc,1118.0,1142.0,1142,0,0.0,1,1,3,Gd,5,Typ,0,,,0.0,0.0,Y,4,50,1,2006,139500
2899,8098,Timber,1Fam,1Story,6,5,2000,2000,VinylSd,VinylSd,None,0.0,Gd,Wood,129.0,1381.0,1403,0,1.0,2,0,2,Gd,5,Typ,0,Attchd,2000.0,2.0,470.0,Y,0,173,10,2006,202000
2544,8393,NAmes,Duplex,1Story,5,5,1959,2005,MetalSd,MetalSd,BrkFace,122.0,TA,CBlock,1098.0,1626.0,1712,0,0.0,2,0,4,TA,8,Typ,0,Attchd,2005.0,2.0,588.0,Y,272,54,6,2006,145000
1386,12900,Sawyer,Duplex,SFoyer,4,4,1969,1969,Plywood,Plywood,None,0.0,TA,CBlock,0.0,1198.0,1258,0,2.0,0,2,0,TA,6,Typ,0,CarPort,1969.0,2.0,400.0,Y,120,0,1,2008,108959
315,57200,Timber,1Fam,1Story,5,5,1948,1950,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,60.0,747.0,1687,0,1.0,1,0,3,TA,7,Min1,2,Detchd,1966.0,2.0,572.0,N,0,0,6,2010,160000
1932,8078,NAmes,Duplex,1Story,5,5,1958,1958,Wd Sdng,Wd Sdng,Stone,260.0,TA,CBlock,1560.0,1560.0,1560,0,0.0,2,0,4,TA,8,Typ,0,Detchd,1958.0,2.0,484.0,Y,0,0,12,2007,128600
1660,12384,NWAmes,1Fam,2Story,7,7,1976,1976,Plywood,Plywood,BrkFace,233.0,TA,CBlock,793.0,793.0,1142,793,0.0,2,1,3,TA,7,Typ,1,Attchd,1976.0,2.0,550.0,Y,0,113,11,2007,197900
2353,9927,NWAmes,1Fam,SFoyer,7,5,1976,1976,VinylSd,Wd Shng,Stone,252.0,Gd,CBlock,42.0,1047.0,1083,0,1.0,1,0,2,TA,5,Typ,1,Attchd,1976.0,2.0,596.0,Y,444,0,7,2006,172000
2139,16300,CollgCr,1Fam,1Story,5,4,1977,1977,HdBoard,HdBoard,None,0.0,TA,CBlock,399.0,876.0,907,0,1.0,1,0,3,TA,5,Typ,0,Attchd,1977.0,1.0,308.0,Y,0,0,1,2007,130000
1585,7915,Timber,1Fam,1Story,6,5,1999,2000,VinylSd,VinylSd,None,0.0,Gd,PConc,443.0,1666.0,1675,0,1.0,2,0,3,Gd,6,Typ,0,Attchd,1999.0,2.0,435.0,Y,165,52,12,2008,195000
1602,21750,Mitchel,1Fam,1Story,5,5,1954,1954,HdBoard,HdBoard,None,0.0,TA,CBlock,988.0,988.0,988,0,0.0,1,0,2,TA,4,Typ,0,Attchd,1954.0,2.0,520.0,N,0,0,2,2008,113000
2888,9116,Mitchel,1Fam,1Story,8,5,2001,2001,VinylSd,VinylSd,None,0.0,Gd,PConc,1491.0,1491.0,1491,0,0.0,2,0,3,Gd,7,Typ,0,Attchd,2001.0,2.0,490.0,Y,120,100,5,2006,209000
965,14419,Timber,1Fam,SLvl,7,5,1987,1989,Plywood,Plywood,BrkFace,310.0,TA,PConc,117.0,1645.0,1479,0,2.0,2,1,3,Gd,7,Min1,1,Attchd,1987.0,2.0,578.0,Y,224,238,7,2009,213500
645,13070,NAmes,1Fam,1Story,5,5,1951,1951,MetalSd,MetalSd,None,0.0,TA,CBlock,323.0,631.0,1112,0,0.0,1,0,2,TA,5,Typ,0,Basment,1951.0,2.0,480.0,Y,0,0,10,2009,126000
789,9855,Edwards,1Fam,1Story,6,5,1956,1956,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,1436.0,1436.0,1689,0,0.0,1,0,3,TA,7,Typ,1,Attchd,1956.0,2.0,480.0,Y,0,0,11,2009,127500
1015,8118,StoneBr,TwnhsE,1Story,9,5,2007,2007,MetalSd,MetalSd,BrkFace,178.0,Ex,PConc,676.0,1710.0,1710,0,1.0,2,0,2,Ex,6,Typ,1,Attchd,2007.0,2.0,557.0,Y,156,48,7,2008,334000
1264,10920,NAmes,1Fam,1Story,6,5,1960,1960,MetalSd,MetalSd,BrkFace,212.0,TA,CBlock,520.0,1253.0,1253,0,1.0,1,1,2,TA,5,Typ,1,Attchd,1960.0,1.0,352.0,Y,0,213,5,2008,157000
1972,6600,NAmes,1Fam,1Story,5,5,1962,1962,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,312.0,864.0,864,0,0.0,1,0,2,TA,5,Typ,0,Detchd,1962.0,1.0,294.0,Y,58,0,12,2007,125500
1481,8199,CollgCr,1Fam,2Story,7,5,2005,2005,WdShing,Wd Shng,None,0.0,Gd,PConc,80.0,728.0,728,728,1.0,2,1,3,Gd,7,Typ,1,Attchd,2005.0,2.0,410.0,Y,36,18,10,2008,189000
954,9947,Mitchel,1Fam,SLvl,7,5,1990,1991,HdBoard,HdBoard,None,0.0,TA,PConc,577.0,1188.0,1217,0,1.0,2,0,3,Gd,6,Typ,0,Attchd,1990.0,2.0,497.0,Y,168,27,6,2009,173000
2499,14330,Veenker,1Fam,SLvl,7,4,1974,1974,WdShing,Wd Sdng,BrkFace,145.0,Gd,CBlock,228.0,1748.0,2151,495,1.0,2,0,3,Gd,9,Mod,4,Attchd,1974.0,2.0,550.0,Y,641,100,1,2006,260000
824,10769,CollgCr,1Fam,2Story,8,5,2007,2007,VinylSd,VinylSd,None,0.0,Gd,PConc,846.0,866.0,866,902,0.0,2,1,3,Gd,7,Typ,0,Attchd,2007.0,2.0,578.0,Y,144,105,4,2009,212000
2769,8846,CollgCr,1Fam,SFoyer,5,5,1996,1996,VinylSd,VinylSd,None,0.0,Gd,PConc,572.0,870.0,914,0,0.0,1,0,2,TA,5,Typ,0,Detchd,1998.0,2.0,576.0,Y,0,0,7,2006,148000
123,10600,NAmes,1Fam,SLvl,6,5,1964,1964,HdBoard,HdBoard,None,0.0,TA,CBlock,533.0,533.0,1131,644,0.0,2,0,3,TA,8,Typ,0,Attchd,1964.0,2.0,480.0,Y,0,172,5,2010,136300
1862,18890,Sawyer,Duplex,1.5Fin,5,5,1977,1977,Plywood,Plywood,None,1.0,TA,CBlock,652.0,1361.0,1361,1259,0.0,2,2,4,TA,12,Typ,1,BuiltIn,1977.0,2.0,600.0,N,155,24,8,2007,190000
1308,9142,OldTown,2fmCon,2Story,5,5,1900,2006,MetalSd,MetalSd,None,0.0,TA,BrkTil,797.0,797.0,830,797,0.0,2,0,4,TA,10,Typ,0,Detchd,1950.0,2.0,420.0,N,192,0,2,2008,139500
1758,7750,Gilbert,1Fam,2Story,7,5,2003,2003,VinylSd,VinylSd,None,0.0,Gd,PConc,660.0,660.0,660,660,0.0,2,1,3,Gd,6,Typ,0,Attchd,2003.0,2.0,400.0,Y,0,48,8,2007,162000
2236,6060,IDOTRR,1Fam,1.5Fin,4,5,1939,1950,AsbShng,AsbShng,None,0.0,TA,PConc,732.0,732.0,772,351,0.0,1,0,3,TA,4,Typ,0,Detchd,1979.0,1.0,264.0,P,0,0,6,2007,100000
2912,10172,Mitchel,1Fam,1Story,5,7,1968,2003,Plywood,Plywood,None,0.0,TA,CBlock,423.0,864.0,874,0,1.0,1,0,3,TA,5,Typ,0,Attchd,1968.0,1.0,288.0,Y,0,120,10,2006,126500
2093,10380,SawyerW,1Fam,2Story,7,5,1986,1987,Plywood,Plywood,BrkFace,172.0,Gd,CBlock,0.0,1502.0,1553,1177,1.0,2,1,4,Gd,8,Typ,1,Attchd,1987.0,2.0,576.0,Y,201,96,8,2007,301000
2128,9337,CollgCr,1Fam,2Story,6,5,1997,1997,VinylSd,VinylSd,None,0.0,TA,PConc,176.0,824.0,905,881,1.0,2,1,3,Gd,7,Typ,0,Attchd,1997.0,2.0,684.0,Y,0,162,5,2007,204750
679,7200,NAmes,Duplex,1Story,4,5,1949,1950,BrkFace,Stone,None,0.0,TA,Slab,0.0,0.0,1040,0,0.0,2,0,2,TA,6,Typ,0,Detchd,1956.0,2.0,420.0,Y,0,0,6,2009,90000
1313,9600,OldTown,2fmCon,2Story,5,5,1920,1960,AsbShng,AsbShng,None,0.0,TA,BrkTil,739.0,973.0,1377,973,0.0,2,0,4,TA,10,Typ,0,2Types,1930.0,2.0,393.0,Y,0,0,4,2008,130000
2534,8640,NAmes,1Fam,2Story,5,5,1968,1968,HdBoard,HdBoard,BrkFace,300.0,TA,CBlock,56.0,900.0,884,886,1.0,1,1,4,TA,7,Typ,0,Attchd,1968.0,2.0,530.0,Y,0,60,6,2006,155000
1273,7931,NAmes,1Fam,1Story,5,6,1960,1960,BrkFace,Wd Sdng,None,0.0,TA,CBlock,363.0,1269.0,1269,0,0.0,1,1,3,TA,6,Typ,1,Detchd,1964.0,1.0,308.0,Y,0,0,6,2008,155000
219,11625,Sawyer,2fmCon,1Story,5,4,1965,1965,Plywood,HdBoard,None,0.0,TA,PConc,198.0,1039.0,1039,0,1.0,1,1,3,TA,6,Typ,0,Attchd,1965.0,2.0,504.0,Y,0,0,4,2010,131500
133,9600,NAmes,1Fam,SLvl,6,6,1955,1972,AsbShng,AsbShng,BrkFace,164.0,TA,CBlock,350.0,1156.0,1520,0,1.0,1,0,3,TA,7,Typ,2,Basment,1955.0,1.0,364.0,Y,0,0,3,2010,153000
38,11478,NridgHt,1Fam,1Story,8,5,2007,2008,VinylSd,VinylSd,Stone,200.0,Gd,PConc,486.0,1704.0,1704,0,1.0,2,0,3,Gd,7,Typ,1,Attchd,2008.0,3.0,772.0,Y,0,50,5,2010,306000
2408,7740,NridgHt,TwnhsE,1Story,9,5,2006,2006,MetalSd,MetalSd,BrkFace,518.0,Gd,PConc,663.0,1686.0,1686,0,1.0,2,0,1,Ex,6,Typ,1,Attchd,2006.0,3.0,899.0,Y,266,100,6,2006,332200
1575,9520,Timber,1Fam,1Story,8,5,2007,2008,VinylSd,VinylSd,Stone,338.0,Gd,PConc,125.0,1638.0,1646,0,1.0,2,0,3,Gd,7,Typ,1,Attchd,2008.0,3.0,800.0,Y,192,44,4,2008,293077
1671,17199,NAmes,1Fam,1Story,4,7,1961,1961,MetalSd,MetalSd,None,0.0,TA,BrkTil,600.0,914.0,914,0,0.0,1,0,2,TA,4,Typ,0,Basment,1961.0,1.0,270.0,Y,140,0,7,2007,128000
2000,5400,OldTown,1Fam,1Story,6,7,1926,2004,MetalSd,MetalSd,None,0.0,TA,BrkTil,779.0,1149.0,1149,467,0.0,2,0,3,Gd,5,Typ,0,Detchd,1926.0,1.0,216.0,Y,0,0,10,2007,152000
2621,10800,NAmes,1Fam,1.5Fin,4,4,1949,1950,AsbShng,AsbShng,None,0.0,TA,CBlock,720.0,720.0,720,472,0.0,1,1,4,TA,6,Typ,0,,,0.0,0.0,Y,0,0,12,2006,135000
1996,9900,OldTown,1Fam,2Story,6,4,1880,1950,Wd Sdng,Wd Sdng,None,0.0,TA,BrkTil,1008.0,1008.0,1178,1032,0.0,2,0,5,Fa,8,Typ,0,Detchd,1930.0,1.0,205.0,N,0,48,5,2007,117500
1976,6000,OldTown,1Fam,1.5Fin,6,6,1927,1950,MetalSd,MetalSd,None,0.0,TA,BrkTil,569.0,845.0,866,430,0.0,1,0,3,TA,6,Typ,0,Detchd,1980.0,2.0,576.0,Y,0,0,7,2007,127500
1861,17778,Veenker,1Fam,1Story,8,5,1981,1981,BrkFace,BrkFace,None,0.0,Gd,CBlock,0.0,2461.0,2497,0,1.0,2,0,2,Gd,7,Typ,2,Attchd,1981.0,2.0,676.0,Y,266,0,3,2007,373000
1600,1477,MeadowV,Twnhs,2Story,6,9,1970,2007,CemntBd,CmentBd,None,0.0,TA,CBlock,188.0,546.0,546,546,0.0,2,1,3,TA,6,Typ,0,,,0.0,0.0,Y,187,0,3,2008,98000
298,19645,Crawfor,1Fam,SLvl,7,6,1994,2007,VinylSd,VinylSd,BrkFace,44.0,TA,PConc,80.0,423.0,896,756,1.0,2,1,3,Gd,6,Typ,0,BuiltIn,1994.0,2.0,473.0,Y,0,0,6,2010,203135
875,8750,CollgCr,1Fam,2Story,7,5,1996,1996,VinylSd,VinylSd,None,0.0,Gd,PConc,880.0,880.0,909,807,0.0,2,1,2,Gd,7,Typ,1,Attchd,1996.0,2.0,512.0,Y,0,120,7,2009,191000
1205,7785,NAmes,1Fam,1Story,5,5,1956,1956,HdBoard,HdBoard,None,0.0,TA,Slab,0.0,0.0,1014,0,0.0,1,0,2,TA,6,Typ,0,Attchd,1956.0,1.0,267.0,Y,0,0,3,2008,98000
763,10800,Edwards,Duplex,1Story,5,5,1987,1988,Plywood,Plywood,None,0.0,TA,CBlock,0.0,1200.0,1200,0,3.0,3,0,3,TA,5,Typ,0,,,0.0,0.0,Y,120,0,3,2009,179000
512,9139,Somerst,1Fam,1Story,8,5,2006,2006,VinylSd,VinylSd,Stone,206.0,Gd,PConc,1043.0,1422.0,1432,0,0.0,2,0,3,Gd,7,Typ,1,Attchd,2006.0,2.0,492.0,Y,297,50,9,2009,245000
